sample	NI_9	NI_92	NI_91	NI_90	NI_8	NI_89	NI_88	NI_87	NI_86	NI_85	NI_84	NI_83	NI_82	NI_81	NI_80	NI_7	NI_79	NI_78	NI_77	NI_76	NI_75	NI_74	NI_73	NI_72	NI_71	NI_70	NI_6	NI_69	NI_68	NI_67	NI_66	NI_65	NI_64	NI_63	NI_62	NI_61	NI_60	NI_5	NI_59	NI_58	NI_57	NI_56	NI_55	NI_54	NI_53	NI_52	NI_51	NI_50	NI_4	NI_49	NI_48	NI_47	NI_46	NI_45	NI_44	NI_43	NI_42	NI_41	NI_40	NI_3	NI_39	NI_38	NI_37	NI_36	NI_35	NI_34	NI_33	NI_32	NI_31	NI_30	NI_2	NI_29	NI_28	NI_27	NI_26	NI_25	NI_24	NI_23	NI_22	NI_21	NI_20	NI_1	NI_19	NI_18	NI_17	NI_16	NI_15	NI_14	NI_13	NI_12	NI_11	NI_10
GGB3510_SGB4687|t__SGB4687	0.0142	0.0	0.0	0.0	0.0	0.0	0.028110000000000003	0.0	0.0	0.0	0.01771	0.0037	0.00161	0.0	0.0	0.02349	0.0	0.0	0.0	0.0	0.0	0.00197	0.0	0.0	0.02823	0.0	0.0	0.0	0.0	0.0	0.0	0.00735	0.0	0.0102	0.06598	0.0	0.0	0.10255999999999998	0.0	0.0	0.0026100000000000003	0.03441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049700000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00421	0.0	0.0	0.0	0.0	0.0	0.01852	0.08516	0.0038299999999999996	0.0	0.00062	0.0034100000000000003	0.014240000000000001	0.22146	0.046939999999999996	0.0	0.0007599999999999999	0.0	0.03482	0.0	0.055479999999999995	0.00385	0.0	0.0	0.00106	0.0	0.0	0.01339	0.07779	0.0	0.0	0.0081
GGB4768_SGB6601|t__SGB6601	1.03855	0.0	1.35571	0.01275	0.0	2.5594200000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007509999999999999	0.0	0.0	0.0	0.0	0.0	0.10415	0.0	0.0	0.0	0.14057999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04827	0.0	0.0	0.0	0.31695999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9714299999999999	0.0	0.0	0.0441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4769_SGB6602|t__SGB6602	0.0	0.043930000000000004	0.11282	0.0	0.0009400000000000001	0.0	0.0	0.13275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0229	0.0	0.0	0.0	0.026160000000000003	0.0	0.0	0.0	0.0	0.0	0.09016	0.0	0.0	0.00108	0.0	0.0	0.0	0.0	0.09842999999999999	0.019469999999999998	0.0	0.07499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3229799999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB45620_SGB63333|t__SGB63333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06545	0.0067599999999999995	0.0191	0.0	0.0	0.0	0.02134	0.04526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00329	0.020319999999999998	0.01059	0.0189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00313	0.0	0.0254	0.0	0.0	0.0	0.0289	0.0	0.0	0.0	0.0020399999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.02787	0.0	0.0	0.0	0.0	0.0	0.0	0.03719	0.0037700000000000003	0.0	0.0	0.00477	0.0	0.0455	0.0	0.0	0.0	0.0	0.0	0.02332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035299999999999997	0.0	0.0	0.04913
GGB9186_SGB14125|t__SGB14125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0244	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.01818	0.0156	0.012629999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038	0.013680000000000001	0.0	0.0	0.002	0.0	0.01535	0.0	0.01069	0.0	0.0	0.0	0.0	0.02102	0.0	0.00134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.036469999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00137	0.0	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023819999999999997
GGB9237_SGB14179|t__SGB14179	0.0	0.0261	0.00428	0.0	0.008190000000000001	0.0	0.00302	0.07084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02572	0.00997	0.0019100000000000002	0.0	0.00325	0.01622	0.0	0.0	0.0	0.00419	0.02708	0.01725	0.0649	0.0	0.0	0.0027300000000000002	0.05405	0.01183	0.00271	0.015590000000000001	0.011890000000000001	0.00161	0.01056	0.0044	0.00798	0.0213	0.0	0.0	0.0	0.0	0.01625	0.0	0.0	0.0	0.0	0.0	0.0011099999999999999	0.0	0.00105	0.0	0.0	0.00719	0.0	0.00033999999999999997	0.00966	0.00603	0.0	0.0	0.0006900000000000001	0.0	0.015619999999999998	0.04083	0.0	0.0	0.0015400000000000001	0.029289999999999997	0.0	0.01935	0.0	0.0	0.0	0.00902	0.0	0.0	0.013880000000000002	0.01519	0.0	0.0	0.01621	0.0	0.011170000000000001	0.0	0.0	0.0	0.0	0.0	0.011090000000000001
GGB9291_SGB14248|t__SGB14248	0.10467	0.00124	0.0	0.03127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016999999999999999	0.0	0.0	0.0	0.23333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044239999999999995	0.29725999999999997	0.0	0.0	0.0	0.13333	0.06665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0388	0.0	0.0	0.0	0.00733	0.0	0.0	0.0	0.0	0.0339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033299999999999996	0.0	0.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9524_SGB14924|t__SGB14924	0.02153	0.12789	0.09427	0.0	0.05604	0.0	0.0	0.0	0.0	0.0	0.18928	0.052629999999999996	0.09457	0.0	0.0	0.0	0.08651	0.12195999999999999	0.0	0.00924	0.0	7e-05	0.5953	0.04601	0.02279	0.0	0.0	0.0	0.0	0.0	0.18212	0.0	0.0061	0.01884	0.1838	0.04072	0.03115	0.11043	0.07437	0.02376	0.0	0.0	0.0	0.0	0.35494000000000003	0.5355300000000001	0.0	0.0	0.03993	0.0	0.0	0.0	0.011590000000000001	0.0	0.0	0.0	0.31113	0.0	0.0	0.14973	0.06667999999999999	0.0	0.0	0.0	0.01867	0.0	0.0	0.0	0.46763999999999994	0.0	0.40584000000000003	0.05058	0.04507	0.0	0.0	0.0	0.01229	0.0	0.01825	0.0	0.09287000000000001	0.0	0.0	0.02862	0.0	0.00042	0.0	0.0	0.027569999999999997	0.16699999999999998	0.02279	0.0
GGB9557_SGB14966|t__SGB14966	0.0	0.01107	0.0	0.00454	0.0	0.0102	0.0030399999999999997	0.0	0.0	0.0	0.0	0.0055899999999999995	0.00798	0.0	0.02835	0.0056	0.0	0.0	0.0	0.0	0.00974	0.00688	0.0	0.0	0.01078	0.0	0.0	0.008190000000000001	0.0	0.0	0.00916	0.00757	0.0	0.02119	0.0028899999999999998	0.01226	0.0	0.0	0.00908	0.00124	0.00495	0.01152	0.0	0.0	0.08635	0.0	0.0029100000000000003	0.0	0.04496	0.00135	0.0	0.00227	0.013319999999999999	0.01587	0.0	0.0	0.0	0.0	0.018009999999999998	0.0	0.0	0.0	0.0	0.00852	0.0035299999999999997	0.0	0.00381	0.0	0.0	0.00554	0.02528	0.0	0.01197	0.07285	0.0	0.00409	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.04181	0.0	0.01064	0.0871	0.0	0.0	0.04268	0.00471	0.0
GGB9559_SGB14969|t__SGB14969	0.03768	0.00025	0.0	0.06165	0.0	0.030289999999999997	0.0	0.0	0.0	0.0	0.0	0.02365	0.0	0.00446	0.0	0.02154	0.056670000000000005	0.09842000000000001	0.0	0.0	0.032260000000000004	0.0	0.0	0.02895	0.0	0.00869	0.0	0.0	0.0	0.0	0.0	0.016659999999999998	0.007240000000000001	0.0	0.0086	0.0	0.0	0.00818	0.0	0.02609	0.00317	0.0	0.0069099999999999995	0.0	0.0	0.009040000000000001	0.0	0.00613	0.0027	0.0	0.0	0.0	0.0	0.00822	0.0	0.0	0.0	0.00252	0.05681	0.021519999999999997	0.0	0.0	0.0	0.0	0.02336	0.0	0.0	0.0	0.012490000000000001	0.0	0.0	0.0	0.0	0.022930000000000002	0.0	0.0	0.10665999999999999	0.0	0.045810000000000003	0.0	0.00072	0.0	0.0	0.00328	0.0	0.0	0.0	0.0	0.00476	0.0	0.01672	0.0
GGB9561_SGB14972|t__SGB14972	0.02099	0.0	0.02865	0.0	0.03725	0.0	0.01288	0.0	0.0	0.0	0.0177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0485	0.0757	0.0	0.0	0.0022199999999999998	0.0	0.0	0.0	0.0	0.01825	0.02093	0.0	0.00479	0.0	0.00839	0.0	0.04676	0.0	0.00039	0.0053	0.0	0.0	0.0	0.0	0.0	0.2099	0.0	0.0	0.23929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07617	0.0	0.0	0.03587	0.0	0.00746	0.0	0.0	0.01591	0.0	0.0	0.01196	0.0	0.03252	0.0
GGB9581_SGB14999|t__SGB14999	0.00328	0.01596	0.02171	0.0	0.00385	0.03308	0.0	0.0	0.0	0.0	0.0188	0.0	0.01127	0.015030000000000002	0.0	0.0	0.007409999999999999	0.02153	0.0	0.04299	0.015	0.0	0.03928	0.07203	0.0	0.0	0.01771	0.0	0.02323	0.0	0.03307	0.03216	0.0469	0.03121	0.0	0.0	0.01807	0.01182	0.00665	0.00788	0.00771	0.03367	0.0	0.01687	0.0	0.01734	0.0	0.01057	0.01798	0.0	0.06139	0.0	0.0	0.039060000000000004	0.09482	0.0	0.0	0.01197	0.05471	0.008790000000000001	0.03457	0.12424	0.0	0.0	0.0164	0.34524	0.0	0.0	0.0	0.0	0.0053	0.03658	0.0	0.0	0.03725	0.01619	0.0	0.02574	0.010459999999999999	0.0	0.00969	0.0	0.0	0.053470000000000004	0.11334000000000001	0.0	0.06373	0.05165	0.0	0.02973	0.03935	0.0
GGB9581_SGB79823|t__SGB79823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00975	0.01054	0.0	0.0	0.0	0.0	0.0	0.009729999999999999	0.0008699999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016730000000000002	0.0	0.0	0.0	0.1601	0.0	0.06527999999999999	0.0	0.0	0.05219	0.0	0.0	0.0	0.0	0.0	0.08347	0.01254	0.0	0.0	0.0	0.0	0.0	0.03835	0.02682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020569999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.09901	0.0	0.0	0.01465	0.0	0.0	0.0	0.0	0.0	0.01523	0.0	0.0	0.03727
GGB51441_SGB71759|t__SGB71759	0.07764	0.060529999999999994	0.01957	0.001	0.0405	0.0115	0.0249	0.06837	0.0	0.0	0.01273	0.017519999999999997	0.0	0.006670000000000001	0.10609	0.05856	0.0	0.0	0.010159999999999999	0.0	0.042789999999999995	0.024880000000000003	0.037610000000000005	0.04174	0.014830000000000001	0.05485	0.06582	0.06966	0.0	0.0	0.01399	0.04963	0.027780000000000003	0.01408	0.02823	0.05462	0.0	0.031030000000000002	0.05118	0.02661	0.01614	0.03011	0.01026	0.025269999999999997	0.37664000000000003	0.0	0.0	0.01914	0.0	0.0	0.028560000000000002	0.02509	0.030180000000000002	0.0	0.0	0.0	0.0877	0.02454	0.029589999999999998	0.01888	0.01524	0.0	0.0	0.0	0.071	0.0	0.0	0.07505	0.06117	0.0282	0.0	0.07343	0.0268	0.0	0.0	0.01737	0.02391	0.0	0.045239999999999995	0.0	0.06551	0.0	0.0	0.03096	0.0	0.08132	0.0111	0.030910000000000003	0.046	0.0	0.0033200000000000005	0.0
Candidatus_Borkfalkia_ceftriaxoniphila|t__SGB14027	0.08373	0.0	0.08329	0.0	0.0	0.05243	0.0011300000000000001	0.0	0.0	0.0	0.00842	0.0	0.16673	0.0	0.18986	0.0	0.00825	0.00185	0.0	0.00131	0.0	0.00346	0.03494	0.01811	0.0	0.0	0.0258	0.05773	0.0	0.0	0.0	0.08465	0.006540000000000001	0.00165	0.0	0.00834	0.0007	0.00463	0.01821	0.0	0.056260000000000004	0.09277	0.0	0.0	0.01911	0.05078	0.04577	0.0	0.0	0.04102	0.020659999999999998	0.02329	0.0	0.0	0.0	0.02369	0.0	0.00022	0.0	0.0017699999999999999	0.0354	0.0	0.04326	0.02505	0.0	0.0	0.018080000000000002	0.0276	0.0	0.0	0.16197999999999999	0.0	0.16789	0.0	0.01167	0.0	0.0	0.0	0.01661	0.24556	0.00878	0.00122	0.0	0.00527	0.0	0.00424	0.0	0.04663	0.0	0.00611	0.0622	0.01675
Candidatus_Avimicrobium_caecorum|t__SGB15350	0.04066	0.0	0.03847	0.0	0.02118	0.04567	0.02557	0.0	0.0	0.08012000000000001	0.16342	0.09289	0.0	0.055510000000000004	0.18975	0.07458	0.042480000000000004	0.08889	0.03912	0.06544	0.0	0.0	0.0586	0.0585	0.07587	0.0	0.0	0.03402	0.0	0.0	0.09894	0.021509999999999998	0.05301	0.04741	0.04118	0.00274	0.00864	0.0	0.04712	0.0283	0.0554	0.0424	0.0	0.0	0.04205	0.11735999999999999	0.14404	0.0	0.0	0.13434000000000001	0.038610000000000005	0.0	0.02678	0.05977999999999999	0.11644000000000002	0.0	0.00421	0.0	0.06877	0.0	0.0	0.0	0.0	0.02105	0.21986	0.08794	0.03427	0.058460000000000005	0.0	0.0	0.0	0.0	0.01811	0.0	0.08922000000000001	0.06876	0.00355	0.0	0.07103999999999999	0.02509	0.03021	0.07697999999999999	0.0	0.0632	0.04419	0.0	0.09225	0.0	0.09767999999999999	0.0	0.07633999999999999	0.09615
Candidatus_Avimonas_narfia|t__SGB14941	0.02077	0.0	0.01871	0.0	0.0	0.00128	0.0	0.0208	0.0	0.00713	0.0	0.0	0.00439	0.0	0.0	0.00295	0.0	0.0	0.0	0.0	0.0	0.010709999999999999	0.0	0.00498	0.0	0.00548	0.0138	0.00595	0.00011999999999999999	0.0	0.0	0.01888	0.00639	0.0027	0.0	0.00466	0.0	0.00872	0.0	0.0	0.009640000000000001	0.0	0.0	0.0	0.02217	0.03804	0.0	0.0	0.0	0.0	0.00557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023899999999999998	0.01188	0.0049	0.01465	0.0	0.049460000000000004	0.0	0.0	0.059660000000000005	0.00061	0.008490000000000001	0.0	0.0	0.0	0.02441	0.0	0.00316	0.0	0.0	0.0	0.0	0.00587	0.0	0.00257	0.0	0.0	0.01598	0.0018	0.0016899999999999999	0.0	0.0	0.00259	0.0008	0.0
Candidatus_Pseudobutyricicoccus_lothianensis|t__SGB14975	0.0	0.0	0.0016600000000000002	0.0	0.0	0.00212	0.0	0.0	0.0	0.0145	0.07892	0.013859999999999999	0.0	0.0	0.0	0.0	0.00301	0.00857	0.0	0.0	0.00762	0.0	0.0	0.01937	0.01366	0.0	0.0	0.01342	0.0	0.0	0.006790000000000001	0.027960000000000002	0.015380000000000001	0.019030000000000002	0.0	0.00236	0.0	0.0	0.0443	0.00025	0.0057399999999999994	0.0	0.011309999999999999	0.0	0.0	0.07272	0.02486	0.03853	0.00935	0.01856	0.0	0.0	0.00075	0.0	0.0	0.0	0.0069900000000000006	0.005220000000000001	0.0	0.02556	0.0	0.0	0.0	0.00247	0.0	0.0	0.0	0.0178	0.0	0.0	0.01401	0.00951	0.01551	0.00718	0.04813	0.0	0.0	0.00461	0.00405	0.02335	0.0	0.0	0.0	0.0	0.0	0.01293	0.0	0.0	0.00953	0.0	0.0	0.01529
Clostridia_bacterium|t__SGB13979	0.0	0.03265	0.0	0.20890999999999998	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42627	0.0	0.0	0.0	0.06427000000000001	0.0	0.0	0.0	0.0	0.0	0.05702	0.0	0.12871	0.11929000000000001	0.0	0.0	0.0	0.0	0.0	0.01915	0.0	0.02395	0.0	0.0	0.0	0.0	0.04685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027569999999999997	0.0	0.0	0.0	0.02493	0.0	0.0	0.0	0.0	0.37006999999999995	0.0	0.06485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023180000000000003	0.0	0.0	0.0	0.0	1.2297200000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB13981	0.0016600000000000002	0.0	0.00359	0.0	0.02655	0.006509999999999999	0.0061600000000000005	0.03681	0.0	0.0	0.00193	0.018009999999999998	0.12508	0.0	0.0	0.0234	0.0	0.0	0.0	0.00075	0.00583	0.00101	0.03587	0.00851	0.00672	0.01457	0.0	0.12038	0.0	0.0	0.00913	0.03904	0.0	0.02554	0.0	0.03873	0.0	0.02775	0.0	0.0047	0.01091	0.0	0.0	0.0	0.01146	0.0	0.0	0.026269999999999998	0.01096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047560000000000005	0.0	0.00592	0.00462	0.01027	0.0	0.0	0.12435	0.0	0.0	0.06709	0.12197000000000001	5e-05	0.0	0.01133	0.0054399999999999995	0.0	0.0	0.014709999999999999	0.0	0.00795	0.0	0.0017399999999999998	0.031689999999999996	0.12619	0.01348	0.0	0.01901	0.0	0.014130000000000002	0.0	0.06468	0.0	0.0	0.01139	0.0
Clostridia_bacterium|t__SGB13982	0.03221	0.0	0.10974	0.0	0.011290000000000001	0.1654	0.0104	0.04011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01832	0.0031100000000000004	0.0	0.0	0.0	0.0	0.00941	0.00449	0.06213	0.0	0.0	0.0	0.03075	0.0	0.0	0.04161	0.08196	0.01166	0.02014	0.0	0.0018	0.00263	0.0028399999999999996	0.0	0.00534	0.02486	0.0	0.0	0.0	0.0	0.0	0.00859	0.0	0.0	0.00361	0.00403	0.0	0.0	0.0	0.0	0.0	0.07572000000000001	0.0	0.00456	0.00148	0.05242	0.0	0.0	0.19918	0.0	0.0	0.02086	0.0	0.00979	0.0	0.0	0.0	0.0	0.0	0.0070599999999999994	0.0	0.0	0.0	0.00029	0.0	0.03872	0.06797	0.0	0.01782	0.0	0.03562	0.08941	0.02735	0.0	0.0	0.01228	0.0
Clostridia_bacterium|t__SGB13983	0.0	0.0	0.07167000000000001	0.01615	0.0	0.09467	0.01036	0.0	0.0	0.0	0.026430000000000002	0.06781000000000001	0.01677	0.0	0.0	0.0	0.0535	0.00317	0.0	0.18336	0.0	0.08955	0.18412	0.07268	0.07307999999999999	0.0	0.00909	0.00243	0.0	0.0	0.09314	0.14171	0.04337	0.04178	0.00626	0.0	0.00214	0.0	0.33021	0.00878	0.0593	0.0	0.0	0.0	0.007559999999999999	0.13502	0.05173	0.0	0.0	0.04977	0.0	0.0	0.04552	0.0	0.0	0.0	0.00524	0.00928	0.0	0.031810000000000005	0.0	0.0	0.28514	0.0	0.0	0.0	0.03549	0.00213	0.0	0.0	0.00202	0.0	0.6691199999999999	0.0	0.0	0.0	0.01726	0.0	0.0	0.21616	0.0	0.0	0.0	0.08556	0.0	0.0074	0.0	0.0	0.0133	0.0	0.03941	0.04476
Clostridia_bacterium|t__SGB14022	0.05075	0.0	0.49122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00911	0.02496	0.0	0.0	0.0	0.0	0.019969999999999998	0.0229	0.0	0.0	0.0	0.0	0.0	0.0	0.015269999999999999	0.10966	0.0	0.00403	0.0	0.0	0.029019999999999997	0.0	0.2573	0.0	0.032869999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09267	0.15084	0.0	0.0	0.36294	0.0	0.0	0.0	0.0	0.0122	0.0	0.0	0.0	0.12115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01176	0.14515999999999998
Clostridia_bacterium|t__SGB14042	0.0	0.0	0.12597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08801	0.0	0.0	0.0	0.0	0.0	0.011059999999999999	0.0	0.0	0.0	0.0	0.1158	0.82625	0.0	0.0	0.0	0.0	0.0034200000000000003	0.0	0.0	0.05976	0.44782	0.0	0.0	0.11256	0.042910000000000004	0.034960000000000005	0.0	0.0	0.00528	0.16146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00143	0.0	0.0	0.0	0.0	0.0	0.0	0.34519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03352	0.0	0.0	0.0	0.010740000000000001	0.0	0.0	0.0	0.46868999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.03053	0.0	0.0	0.0	0.07044
Clostridia_bacterium|t__SGB14048	0.0	0.0	0.00201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02489	0.0038799999999999998	0.0	0.0	0.0	0.0	0.03655	0.02109	0.0	0.0	0.0	0.00981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00091	0.0015199999999999999	0.00075	0.0	0.09355	0.0	0.01089	0.0	0.03184	0.02058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01521	0.0	0.0	0.0	0.0	0.0	0.0	0.08631	0.0	0.10307000000000001	0.0	0.0	0.0	0.00123	0.0	0.00777	0.0	0.01299	0.0	0.0	0.0	0.0	0.00205	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14193	0.0	0.07761	0.0	0.0	0.6651100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.00788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20815999999999998	0.0	0.0	0.15957000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03993	0.0	0.0	0.03403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014369999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03204	0.0	0.0494	0.0	0.0	0.0	0.0	0.0	0.11596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14198	0.0	0.00233	0.11127999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00761	0.02455	0.0	0.047139999999999994	0.0	0.0	0.0	0.0	0.0	0.0245	0.0	0.05322	0.0	0.0	0.01492	0.01995	0.00595	0.0	0.00274	0.01708	0.0	0.0	0.0	0.00031	0.00474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007909999999999999	0.0	0.0	0.0	0.0	0.05119	0.0	0.0	0.0	0.0	0.0	0.0	0.5837600000000001	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.02048	0.0	0.0	0.0	0.0	0.0	0.0045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21834
Clostridia_bacterium|t__SGB14209	0.0	0.0	0.0	0.39026	0.0	0.0	0.0	0.0	0.0	0.0	0.060770000000000005	0.49777	0.0	0.0	0.0	0.0	0.03646	0.05184	0.0	0.0	0.0	0.20015	0.0	0.0	0.14005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035460000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00984	0.07211000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5222399999999999	0.0	0.43235	0.0	0.0	0.0	0.0	0.0	0.30032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14215	0.33549	0.0	0.48691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042589999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06694	0.0	0.0	0.0	0.74868	0.009290000000000001	0.0	0.0	0.012440000000000001	0.07611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02673	0.0	0.07002	0.0	0.0	0.0	0.0	0.0	0.0	0.07284	0.0	0.0	0.0	0.0	0.0	0.0
Clostridia_bacterium|t__SGB14250	0.0034100000000000003	0.009170000000000001	0.13360999999999998	0.05699	0.01956	0.0	0.0	0.0	0.0	0.0	0.04349	0.061020000000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.056220000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0	0.0	0.0562	0.0	0.0	0.04297	0.0	0.0	0.0	0.0	0.0028899999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058170000000000006	0.0	0.37878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08255	0.0	0.00775	0.0	0.0	0.0018	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
